Timestamp,Level,Caller,Function,LineNumber,Message
2026-06-27 01:03:18.177,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:18.183,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:18.192,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Strict for Client
2026-06-27 01:03:18.203,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 14 rules for Client
2026-06-27 01:03:18.220,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:18.227,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:18.235,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Recommended for Client
2026-06-27 01:03:18.246,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 21 rules for Client
2026-06-27 01:03:18.287,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:18.296,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:18.336,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Server
2026-06-27 01:03:18.343,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Server
2026-06-27 01:03:18.392,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:18.397,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:18.417,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:18.423,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:18.438,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:18.445,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:18.468,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:18.474,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:18.495,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:18.503,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:18.673,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:18.679,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:18.716,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:18.722,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:18.750,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:18.756,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:18.799,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:18.805,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:18.823,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Recommended for Server
2026-06-27 01:03:18.830,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 21 rules for Server
2026-06-27 01:03:18.848,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Strict for Client
2026-06-27 01:03:18.855,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 14 rules for Client
2026-06-27 01:03:18.879,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:18.886,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:18.903,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Server
2026-06-27 01:03:18.909,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Server
2026-06-27 01:03:18.924,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:18.931,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:18.940,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Server
2026-06-27 01:03:18.952,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Server
2026-06-27 01:03:18.974,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Recommended for Client
2026-06-27 01:03:18.980,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 21 rules for Client
2026-06-27 01:03:18.994,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:19.001,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:19.013,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Strict for Client
2026-06-27 01:03:19.020,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 14 rules for Client
2026-06-27 01:03:29.471,Warning,Get-AccountPoliciesDrift.ps1,<ScriptBlock>,45,Account Policy drift: Min password length is  (expected 12)
2026-06-27 01:03:29.559,Error,Get-NetworkSecurityDrift.ps1,<ScriptBlock>,62,"Error checking network security: The requested operation requires elevation.
"
2026-06-27 01:03:30.119,Info,New-SecurityDriftReport.ps1,<ScriptBlock>,77,"Drift report exported: C:\Repos\WinHarden\logs\Drift_Detection_2026-06-27_01-03-30.csv (Status: COMPLIANT, Drifts: 0)"
2026-06-27 01:03:30.172,Info,New-HardeningSession,New-HardeningSession,101,"Initializing hardening session: Profile=Basis, Target=Client, OSVersion=11"
2026-06-27 01:03:30.189,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:30.218,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:30.226,Info,New-HardeningSession,New-HardeningSession,138,"Hardening session created successfully. SessionId=3d6bdc42-bc76-457d-926f-f4152924af68, Rules=12"
2026-06-27 01:03:30.267,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,91,"Starting hardening compliance verification: Profile=Basis, Mode=Verify"
2026-06-27 01:03:30.273,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:30.287,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:30.343,Warning,_TestRuleCompliance,_TestRuleCompliance,336,"Error testing rule Service-DisableSMB1: The requested operation requires elevation.
"
2026-06-27 01:03:30.385,Warning,_TestRuleCompliance,_TestRuleCompliance,336,Error testing rule Audit-EnableLogonAuditing: Error 0x00000522 occurred:
2026-06-27 01:03:30.392,Warning,_TestRuleCompliance,_TestRuleCompliance,300,"Rule not compliant: Registry-DisableLLMNR - Expected: 0, Got: 1"
2026-06-27 01:03:30.422,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,183,Compliance verification complete: 75% compliant (9/12 rules)
2026-06-27 01:03:30.481,Info,New-HardeningSession,New-HardeningSession,101,"Initializing hardening session: Profile=Basis, Target=Client, OSVersion=11"
2026-06-27 01:03:30.489,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:30.498,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:30.510,Info,New-HardeningSession,New-HardeningSession,138,"Hardening session created successfully. SessionId=a38ab2a8-a48e-449b-98b8-79d202f1aa5a, Rules=12"
2026-06-27 01:03:30.526,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,91,"Starting hardening compliance verification: Profile=Basis, Mode=Verify"
2026-06-27 01:03:30.530,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:30.544,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:30.555,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,105,Testing 1 filtered rules
2026-06-27 01:03:30.568,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,183,Compliance verification complete: 100% compliant (1/1 rules)
2026-06-27 01:03:30.580,Info,New-HardeningSession,New-HardeningSession,101,"Initializing hardening session: Profile=Basis, Target=Client, OSVersion=11"
2026-06-27 01:03:30.587,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:30.598,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:30.608,Info,New-HardeningSession,New-HardeningSession,138,"Hardening session created successfully. SessionId=b61a3cde-9df5-42df-8b2f-d81fe242abc5, Rules=12"
2026-06-27 01:03:30.621,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,91,"Starting hardening compliance verification: Profile=Basis, Mode=Verify"
2026-06-27 01:03:30.632,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:30.644,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:30.677,Warning,_TestRuleCompliance,_TestRuleCompliance,336,"Error testing rule Service-DisableSMB1: The requested operation requires elevation.
"
2026-06-27 01:03:30.711,Warning,_TestRuleCompliance,_TestRuleCompliance,336,Error testing rule Audit-EnableLogonAuditing: Error 0x00000522 occurred:
2026-06-27 01:03:30.718,Warning,_TestRuleCompliance,_TestRuleCompliance,300,"Rule not compliant: Registry-DisableLLMNR - Expected: 0, Got: 1"
2026-06-27 01:03:30.770,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,183,Compliance verification complete: 75% compliant (9/12 rules)
2026-06-27 01:03:30.783,Info,New-HardeningSession,New-HardeningSession,101,"Initializing hardening session: Profile=Basis, Target=Client, OSVersion=11"
2026-06-27 01:03:30.790,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:30.801,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:30.811,Info,New-HardeningSession,New-HardeningSession,138,"Hardening session created successfully. SessionId=56f43330-e008-481c-94c2-6eee147c14e8, Rules=12"
2026-06-27 01:03:30.825,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,91,"Starting hardening compliance verification: Profile=Basis, Mode=Remediate"
2026-06-27 01:03:30.834,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:30.846,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:30.871,Warning,_TestRuleCompliance,_TestRuleCompliance,336,"Error testing rule Service-DisableSMB1: The requested operation requires elevation.
"
2026-06-27 01:03:30.878,Warning,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,126,Attempting to remediate rule: Service-DisableSMB1
2026-06-27 01:03:30.903,Warning,_RemediateRule,_RemediateRule,383,"Remediation failed for rule Service-DisableSMB1: The requested operation requires elevation.
"
2026-06-27 01:03:30.934,Warning,_TestRuleCompliance,_TestRuleCompliance,336,Error testing rule Audit-EnableLogonAuditing: Error 0x00000522 occurred:
2026-06-27 01:03:30.939,Warning,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,126,Attempting to remediate rule: Audit-EnableLogonAuditing
2026-06-27 01:03:30.975,Warning,_RemediateRule,_RemediateRule,383,Remediation failed for rule Audit-EnableLogonAuditing: Error 0x00000522 occurred:
2026-06-27 01:03:30.983,Warning,_TestRuleCompliance,_TestRuleCompliance,300,"Rule not compliant: Registry-DisableLLMNR - Expected: 0, Got: 1"
2026-06-27 01:03:30.995,Warning,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,126,Attempting to remediate rule: Registry-DisableLLMNR
2026-06-27 01:03:31.016,Warning,_RemediateRule,_RemediateRule,383,Remediation failed for rule Registry-DisableLLMNR: Requested registry access is not allowed.
2026-06-27 01:03:31.023,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,183,Compliance verification complete: 75% compliant (9/12 rules)
2026-06-27 01:03:31.064,Info,New-HardeningSession,New-HardeningSession,101,"Initializing hardening session: Profile=Basis, Target=Client, OSVersion=11"
2026-06-27 01:03:31.070,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:31.083,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:31.094,Info,New-HardeningSession,New-HardeningSession,138,"Hardening session created successfully. SessionId=766eb8a2-80a1-4531-9245-e82d917bb281, Rules=12"
2026-06-27 01:03:31.105,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,91,"Starting hardening compliance verification: Profile=Basis, Mode=Verify"
2026-06-27 01:03:31.117,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:31.131,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:31.159,Warning,_TestRuleCompliance,_TestRuleCompliance,336,"Error testing rule Service-DisableSMB1: The requested operation requires elevation.
"
2026-06-27 01:03:31.190,Warning,_TestRuleCompliance,_TestRuleCompliance,336,Error testing rule Audit-EnableLogonAuditing: Error 0x00000522 occurred:
2026-06-27 01:03:31.199,Warning,_TestRuleCompliance,_TestRuleCompliance,300,"Rule not compliant: Registry-DisableLLMNR - Expected: 0, Got: 1"
2026-06-27 01:03:31.211,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,183,Compliance verification complete: 75% compliant (9/12 rules)
2026-06-27 01:03:31.235,Info,New-HardeningSession,New-HardeningSession,101,"Initializing hardening session: Profile=Basis, Target=Client, OSVersion=11"
2026-06-27 01:03:31.239,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:31.253,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:31.262,Info,New-HardeningSession,New-HardeningSession,138,"Hardening session created successfully. SessionId=dee151b8-8aa8-43b6-95b8-60c86880c9cd, Rules=12"
2026-06-27 01:03:31.273,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,91,"Starting hardening compliance verification: Profile=Basis, Mode=Verify"
2026-06-27 01:03:31.285,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:31.298,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:31.323,Warning,_TestRuleCompliance,_TestRuleCompliance,336,"Error testing rule Service-DisableSMB1: The requested operation requires elevation.
"
2026-06-27 01:03:31.351,Warning,_TestRuleCompliance,_TestRuleCompliance,336,Error testing rule Audit-EnableLogonAuditing: Error 0x00000522 occurred:
2026-06-27 01:03:31.358,Warning,_TestRuleCompliance,_TestRuleCompliance,300,"Rule not compliant: Registry-DisableLLMNR - Expected: 0, Got: 1"
2026-06-27 01:03:31.369,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,183,Compliance verification complete: 75% compliant (9/12 rules)
2026-06-27 01:03:31.426,Info,New-HardeningSession,New-HardeningSession,101,"Initializing hardening session: Profile=Recommended, Target=Server, OSVersion=2022"
2026-06-27 01:03:31.431,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Recommended for Server
2026-06-27 01:03:31.445,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 21 rules for Server
2026-06-27 01:03:31.454,Info,New-HardeningSession,New-HardeningSession,138,"Hardening session created successfully. SessionId=b3d152b2-539c-42da-a4e4-fb19b24802eb, Rules=21"
2026-06-27 01:03:31.466,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,91,"Starting hardening compliance verification: Profile=Recommended, Mode=Verify"
2026-06-27 01:03:31.477,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Recommended for Server
2026-06-27 01:03:31.490,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 21 rules for Server
2026-06-27 01:03:31.782,Warning,_TestRuleCompliance,_TestRuleCompliance,263,Rule not compliant: Firewall-DisableICMPEcho - No value found
2026-06-27 01:03:31.789,Warning,_TestRuleCompliance,_TestRuleCompliance,336,"Error testing rule Service-DisableSMB1: The requested operation requires elevation.
"
2026-06-27 01:03:31.868,Warning,_TestRuleCompliance,_TestRuleCompliance,263,Rule not compliant: Audit-EnableLogonAuditing - No value found
2026-06-27 01:03:31.884,Warning,_TestRuleCompliance,_TestRuleCompliance,263,Rule not compliant: Audit-EnablePrivilegeUseAuditing - No value found
2026-06-27 01:03:31.895,Warning,_TestRuleCompliance,_TestRuleCompliance,300,"Rule not compliant: Registry-DisableLLMNR - Expected: 0, Got: 1"
2026-06-27 01:03:31.909,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,183,Compliance verification complete: 76.19% compliant (16/21 rules)
2026-06-27 01:03:31.946,Info,New-HardeningSession,New-HardeningSession,101,"Initializing hardening session: Profile=Basis, Target=Server, OSVersion=2025"
2026-06-27 01:03:31.951,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Server
2026-06-27 01:03:31.963,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Server
2026-06-27 01:03:31.972,Info,New-HardeningSession,New-HardeningSession,138,"Hardening session created successfully. SessionId=449f47a9-b34e-46cc-9e0d-999eb9e17f88, Rules=12"
2026-06-27 01:03:31.984,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,91,"Starting hardening compliance verification: Profile=Basis, Mode=Verify"
2026-06-27 01:03:31.995,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Server
2026-06-27 01:03:32.007,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Server
2026-06-27 01:03:32.034,Warning,_TestRuleCompliance,_TestRuleCompliance,336,"Error testing rule Service-DisableSMB1: The requested operation requires elevation.
"
2026-06-27 01:03:32.065,Warning,_TestRuleCompliance,_TestRuleCompliance,336,Error testing rule Audit-EnableLogonAuditing: Error 0x00000522 occurred:
2026-06-27 01:03:32.071,Warning,_TestRuleCompliance,_TestRuleCompliance,300,"Rule not compliant: Registry-DisableLLMNR - Expected: 0, Got: 1"
2026-06-27 01:03:32.082,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,183,Compliance verification complete: 75% compliant (9/12 rules)
2026-06-27 01:03:32.112,Info,New-HardeningSession,New-HardeningSession,101,"Initializing hardening session: Profile=Basis, Target=Client, OSVersion=11"
2026-06-27 01:03:32.119,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:32.129,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:32.138,Info,New-HardeningSession,New-HardeningSession,138,"Hardening session created successfully. SessionId=b71f5cbe-77ed-47c3-9c4e-5a5333ab5847, Rules=12"
2026-06-27 01:03:32.151,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,91,"Starting hardening compliance verification: Profile=Basis, Mode=Verify"
2026-06-27 01:03:32.161,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:32.174,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:32.200,Warning,_TestRuleCompliance,_TestRuleCompliance,336,"Error testing rule Service-DisableSMB1: The requested operation requires elevation.
"
2026-06-27 01:03:32.229,Warning,_TestRuleCompliance,_TestRuleCompliance,336,Error testing rule Audit-EnableLogonAuditing: Error 0x00000522 occurred:
2026-06-27 01:03:32.236,Warning,_TestRuleCompliance,_TestRuleCompliance,300,"Rule not compliant: Registry-DisableLLMNR - Expected: 0, Got: 1"
2026-06-27 01:03:32.247,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,183,Compliance verification complete: 75% compliant (9/12 rules)
2026-06-27 01:03:32.274,Info,New-HardeningSession,New-HardeningSession,101,"Initializing hardening session: Profile=Basis, Target=Client, OSVersion=11"
2026-06-27 01:03:32.279,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:32.292,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:32.302,Info,New-HardeningSession,New-HardeningSession,138,"Hardening session created successfully. SessionId=f72560e1-1f1c-452e-adb0-3bcd802d0f9d, Rules=12"
2026-06-27 01:03:32.313,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,91,"Starting hardening compliance verification: Profile=Basis, Mode=Verify"
2026-06-27 01:03:32.325,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:32.338,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:32.363,Warning,_TestRuleCompliance,_TestRuleCompliance,336,"Error testing rule Service-DisableSMB1: The requested operation requires elevation.
"
2026-06-27 01:03:32.392,Warning,_TestRuleCompliance,_TestRuleCompliance,336,Error testing rule Audit-EnableLogonAuditing: Error 0x00000522 occurred:
2026-06-27 01:03:32.399,Warning,_TestRuleCompliance,_TestRuleCompliance,300,"Rule not compliant: Registry-DisableLLMNR - Expected: 0, Got: 1"
2026-06-27 01:03:32.410,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,183,Compliance verification complete: 75% compliant (9/12 rules)
2026-06-27 01:03:32.429,Info,New-HardeningSession,New-HardeningSession,101,"Initializing hardening session: Profile=Basis, Target=Client, OSVersion=11"
2026-06-27 01:03:32.433,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:32.447,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:32.455,Info,New-HardeningSession,New-HardeningSession,138,"Hardening session created successfully. SessionId=f2454737-2c60-4830-884f-daaaf2d10d1d, Rules=12"
2026-06-27 01:03:32.468,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,91,"Starting hardening compliance verification: Profile=Basis, Mode=Verify"
2026-06-27 01:03:32.480,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:32.493,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:32.518,Warning,_TestRuleCompliance,_TestRuleCompliance,336,"Error testing rule Service-DisableSMB1: The requested operation requires elevation.
"
2026-06-27 01:03:32.547,Warning,_TestRuleCompliance,_TestRuleCompliance,336,Error testing rule Audit-EnableLogonAuditing: Error 0x00000522 occurred:
2026-06-27 01:03:32.553,Warning,_TestRuleCompliance,_TestRuleCompliance,300,"Rule not compliant: Registry-DisableLLMNR - Expected: 0, Got: 1"
2026-06-27 01:03:32.565,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,183,Compliance verification complete: 75% compliant (9/12 rules)
2026-06-27 01:03:32.592,Info,New-HardeningSession,New-HardeningSession,101,"Initializing hardening session: Profile=Basis, Target=Client, OSVersion=11"
2026-06-27 01:03:32.598,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:32.611,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:32.620,Info,New-HardeningSession,New-HardeningSession,138,"Hardening session created successfully. SessionId=ba428c4a-94b8-44f3-bc24-406bac03e025, Rules=12"
2026-06-27 01:03:32.630,Info,Test-HardeningCompliance<Process>,Test-HardeningCompliance<Process>,91,"Starting hardening compliance verification: Profile=Basis, Mode=Verify"
2026-06-27 01:03:32.643,Info,Get-HardeningProfile,Get-HardeningProfile,69,Loading hardening profile: Basis for Client
2026-06-27 01:03:32.656,Info,Get-HardeningProfile,Get-HardeningProfile,131,Profile loaded successfully: 12 rules for Client
2026-06-27 01:03:32.682,Warning,_TestRuleCompliance,_TestRuleCompliance,336,"Error testing rule Service-DisableSMB1: The requested operation requires elevation.
"
2026-06-27 01:03:32.711,Warning,_TestRuleCompliance,_TestRuleCompliance,336,Error testing rule Audit-EnableLogonAuditing: Error 0x00000522 occurred:
2026-06-27 01:03:32.717,Warning,_TestRuleCompliance,_TestRuleCompliance,300,"Rule not compliant: Registry-DisableLLMNR - Expected: 0, Got: 1"
